"sampleID","prob1","prob2","prob3","prob4","prob5","prob6"
"TCGA.BL.A0C8","0.007189558818936348","0.01198662631213665","0.0005131224170327187","0.9797261357307434","0.0005840575904585421","5.190042884350987e-7"
"TCGA.BT.A20V","0.004778000991791487","0.9661548137664795","0.0000549476062587928","0.028971074149012566","0.00003902389289578423","0.0000021699768240068806"
"TCGA.BT.A20X","0.000009130749276664574","0.9999904632568359","7.723611972210165e-9","3.892263578109123e-7","9.935262390570188e-9","1.984806319299537e-9"
"TCGA.BT.A2LA","0.09094959497451782","0.8843754529953003","0.0042784977704286575","0.019221846014261246","0.0011631121160462499","0.000011543721484486014"
"TCGA.C4.A0EZ","0.8770706653594971","0.004844475071877241","0.0081089548766613","0.1092265397310257","0.0007479504565708339","0.0000014525796814268688"
"TCGA.CF.A9FM","0.005389767698943615","0.0020091754850000143","0.3125700056552887","0.6745671033859253","0.005452967714518309","0.000011005473425029777"
"TCGA.DK.A6B2","0.00019016393343918025","0.9997072815895081","0.00007578560325782746","0.00001978081309061963","0.000005489801878866274","0.0000014360803106683306"
"TCGA.FD.A3B4","1.7888066849991446e-7","0.9999997615814209","3.7242287032057675e-10","4.17707068933737e-9","4.578680989908435e-9","6.779585781657715e-10"
"TCGA.FD.A3N6","4.827786597161321e-7","0.9999983310699463","2.15973727790697e-9","0.000001178358843390015","5.9790794537661895e-9","2.364841655833061e-10"
"TCGA.G2.A2EL","0.0003784128639381379","0.9971068501472473","0.000003578139512683265","0.0023816097527742386","0.00012949416122864932","2.447452907006209e-8"
"TCGA.HQ.A2OF","0.05150046944618225","0.008035095408558846","0.11868388950824738","0.8041067719459534","0.017665766179561615","0.000008001895366760436"
"TCGA.FA.8693","0.000006384248081303667","0.9999282360076904","0.000036646186345024034","0.000023507189325755462","0.0000025901038043230074","0.000002646615030243993"
"TCGA.FA.A4BB","0.000015507437638007104","0.9306859970092773","0.0681443065404892","0.0009055645205080509","0.00019582133973017335","0.00005283212158246897"
"TCGA.FA.A4XK","0.0018346586730331182","0.9922659993171692","0.0022940768394619226","0.0030444087460637093","0.00010180476965615526","0.0004590169119182974"
"TCGA.FA.A6HN","4.642548390165757e-7","0.9619365334510803","0.03728925809264183","0.0006162598729133606","0.00012670381693169475","0.00003080976239289157"
